START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
  0.0000000000000000E+00  4.8187224085608618E+00 -5.8940785280225150E+00
  0.0000000000000000E+00 -4.8187224085608618E+00  5.8940785280225150E+00
  0.0000000000000000E+00 -4.8187224085608618E+00 -5.8940785280225150E+00
  0.0000000000000000E+00  4.8187224085608618E+00  5.8940785280225150E+00
 -3.4999141704284153E+00  0.0000000000000000E+00  6.7618006327225313E+00
  3.4999141704284153E+00  0.0000000000000000E+00 -6.7618006327225313E+00
 -3.4999141704284153E+00  5.8895496104632752E+00  3.3235881580427309E+00
  3.4999141704284153E+00 -5.8895496104632752E+00 -3.3235881580427309E+00
  3.4999141704284153E+00  5.8895496104632752E+00 -3.3235881580427309E+00
 -3.4999141704284153E+00 -5.8895496104632752E+00  3.3235881580427309E+00
  5.9998528635915687E+00  4.2833088076096546E+00 -1.9085292172016364E+00
  5.9998528635915687E+00 -4.2833088076096546E+00 -1.9085292172016364E+00
 -5.9998528635915687E+00 -4.2833088076096546E+00  1.9085292172016364E+00
 -5.9998528635915687E+00  4.2833088076096546E+00  1.9085292172016364E+00
  4.9998773863263075E+00 -5.3541360095120680E+00 -2.0816142250032401E+00
 -4.9998773863263075E+00 -5.3541360095120680E+00  2.0816142250032401E+00
 -4.9998773863263075E+00  5.3541360095120680E+00  2.0816142250032401E+00
  4.9998773863263075E+00  5.3541360095120680E+00 -2.0816142250032401E+00
 -1.9999509545305230E+00 -4.8187224085608618E+00  5.5479085124193084E+00
 -1.9999509545305230E+00  4.8187224085608618E+00  5.5479085124193084E+00
  1.9999509545305230E+00  4.8187224085608618E+00 -5.5479085124193084E+00
  1.9999509545305230E+00 -4.8187224085608618E+00 -5.5479085124193084E+00
  2.4999386931631538E+00 -4.8187224085608618E+00  5.3444446261894383E+00
 -2.4999386931631538E+00 -4.8187224085608618E+00 -5.3444446261894383E+00
  2.4999386931631538E+00  4.8187224085608618E+00  5.3444446261894383E+00
 -2.4999386931631538E+00  4.8187224085608618E+00 -5.3444446261894383E+00
 -4.4998896476936769E+00  5.8895496104632752E+00 -1.7612289564443016E+00
  4.4998896476936769E+00 -5.8895496104632752E+00  1.7612289564443016E+00
 -4.4998896476936769E+00 -5.8895496104632752E+00 -1.7612289564443016E+00
  4.4998896476936769E+00  5.8895496104632752E+00  1.7612289564443016E+00
  7.4998160794894613E+00  1.0708272019024137E+00  8.0696434784348348E-01
 -7.4998160794894613E+00  1.0708272019024137E+00 -8.0696434784348348E-01
  7.4998160794894613E+00 -1.0708272019024137E+00  8.0696434784348348E-01
 -7.4998160794894613E+00 -1.0708272019024137E+00 -8.0696434784348348E-01
 -4.9998773863263075E+00  1.6062408028536206E+00  5.5198266996830405E+00
  4.9998773863263075E+00 -1.6062408028536206E+00 -5.5198266996830405E+00
 -4.9998773863263075E+00 -1.6062408028536206E+00  5.5198266996830405E+00
  4.9998773863263075E+00  1.6062408028536206E+00 -5.5198266996830405E+00
 -9.9997547726526148E-01  3.7478952066584479E+00 -6.5583367464926612E+00
  9.9997547726526148E-01 -3.7478952066584479E+00  6.5583367464926612E+00
  9.9997547726526148E-01  3.7478952066584479E+00  6.5583367464926612E+00
 -9.9997547726526148E-01 -3.7478952066584479E+00 -6.5583367464926612E+00
 -6.4998406022241992E+00 -3.7478952066584479E+00  1.3308135026322918E+00
 -6.4998406022241992E+00  3.7478952066584479E+00  1.3308135026322918E+00
  6.4998406022241992E+00  3.7478952066584479E+00 -1.3308135026322918E+00
  6.4998406022241992E+00 -3.7478952066584479E+00 -1.3308135026322918E+00
  1.4999632158978922E+00  6.9603768123656886E+00  2.7154935650451200E+00
 -1.4999632158978922E+00  6.9603768123656886E+00 -2.7154935650451200E+00
 -1.4999632158978922E+00 -6.9603768123656886E+00 -2.7154935650451200E+00
  1.4999632158978922E+00 -6.9603768123656886E+00  2.7154935650451200E+00
 -2.4999386931631538E+00  3.2124816057072412E+00  6.4437124298555917E+00
 -2.4999386931631538E+00 -3.2124816057072412E+00  6.4437124298555917E+00
  2.4999386931631538E+00 -3.2124816057072412E+00 -6.4437124298555917E+00
  2.4999386931631538E+00  3.2124816057072412E+00 -6.4437124298555917E+00
 -2.9999264317957843E+00 -3.7478952066584479E+00 -5.9221603407587828E+00
  2.9999264317957843E+00 -3.7478952066584479E+00  5.9221603407587828E+00
 -2.9999264317957843E+00  3.7478952066584479E+00 -5.9221603407587828E+00
  2.9999264317957843E+00  3.7478952066584479E+00  5.9221603407587828E+00
  1.9999509545305230E+00 -6.4249632114144823E+00 -3.5832156697451363E+00
  1.9999509545305230E+00  6.4249632114144823E+00 -3.5832156697451363E+00
 -1.9999509545305230E+00 -6.4249632114144823E+00  3.5832156697451363E+00
 -1.9999509545305230E+00  6.4249632114144823E+00  3.5832156697451363E+00
  1.4999632158978922E+00  4.2833088076096546E+00 -6.1256242269886529E+00
 -1.4999632158978922E+00 -4.2833088076096546E+00  6.1256242269886529E+00
 -1.4999632158978922E+00  4.2833088076096546E+00  6.1256242269886529E+00
  1.4999632158978922E+00 -4.2833088076096546E+00 -6.1256242269886529E+00
  9.9997547726526148E-01  5.8895496104632752E+00 -4.7386470988838258E+00
  9.9997547726526148E-01 -5.8895496104632752E+00 -4.7386470988838258E+00
 -9.9997547726526148E-01  5.8895496104632752E+00  4.7386470988838258E+00
 -9.9997547726526148E-01 -5.8895496104632752E+00  4.7386470988838258E+00
 -9.9997547726526148E-01  5.3541360095120683E-01 -7.5406831678297470E+00
 -9.9997547726526148E-01 -5.3541360095120683E-01 -7.5406831678297470E+00
  9.9997547726526148E-01 -5.3541360095120683E-01  7.5406831678297470E+00
  9.9997547726526148E-01  5.3541360095120683E-01  7.5406831678297470E+00
  5.9998528635915687E+00  2.6770680047560340E+00 -3.8732220598758080E+00
 -5.9998528635915687E+00 -2.6770680047560340E+00  3.8732220598758080E+00
  5.9998528635915687E+00 -2.6770680047560340E+00 -3.8732220598758080E+00
 -5.9998528635915687E+00  2.6770680047560340E+00  3.8732220598758080E+00
  7.4998160794894613E+00 -5.3541360095120683E-01  1.2981375585120265E+00
  7.4998160794894613E+00  5.3541360095120683E-01  1.2981375585120265E+00
 -7.4998160794894613E+00  5.3541360095120683E-01 -1.2981375585120265E+00
 -7.4998160794894613E+00 -5.3541360095120683E-01 -1.2981375585120265E+00
 -4.9998773863263074E-01  5.8895496104632752E+00  4.8251896027846275E+00
  4.9998773863263074E-01 -5.8895496104632752E+00 -4.8251896027846275E+00
  4.9998773863263074E-01  5.8895496104632752E+00 -4.8251896027846275E+00
 -4.9998773863263074E-01 -5.8895496104632752E+00  4.8251896027846275E+00
  3.9999019090610459E+00 -5.8895496104632752E+00 -2.7458724434733863E+00
  3.9999019090610459E+00  5.8895496104632752E+00 -2.7458724434733863E+00
 -3.9999019090610459E+00 -5.8895496104632752E+00  2.7458724434733863E+00
 -3.9999019090610459E+00  5.8895496104632752E+00  2.7458724434733863E+00
 -1.9999509545305230E+00 -5.3541360095120680E+00  5.0567353017507646E+00
 -1.9999509545305230E+00  5.3541360095120680E+00  5.0567353017507646E+00
  1.9999509545305230E+00 -5.3541360095120680E+00 -5.0567353017507646E+00
  1.9999509545305230E+00  5.3541360095120680E+00 -5.0567353017507646E+00
  3.4999141704284153E+00 -5.3541360095120683E-01 -6.7618006327225313E+00
  3.4999141704284153E+00  5.3541360095120683E-01 -6.7618006327225313E+00
 -3.4999141704284153E+00 -5.3541360095120683E-01  6.7618006327225313E+00
 -3.4999141704284153E+00  5.3541360095120683E-01  6.7618006327225313E+00
  4.9998773863263074E-01 -4.2833088076096546E+00 -6.2987092347902562E+00
 -4.9998773863263074E-01  4.2833088076096546E+00  6.2987092347902562E+00
 -4.9998773863263074E-01 -4.2833088076096546E+00  6.2987092347902562E+00
  4.9998773863263074E-01  4.2833088076096546E+00 -6.2987092347902562E+00
 -4.9998773863263075E+00  3.2124816057072412E+00 -4.7948107243563607E+00
  4.9998773863263075E+00  3.2124816057072412E+00  4.7948107243563607E+00
  4.9998773863263075E+00 -3.2124816057072412E+00  4.7948107243563607E+00
 -4.9998773863263075E+00 -3.2124816057072412E+00 -4.7948107243563607E+00
  2.4999386931631538E+00 -6.9603768123656886E+00  1.9062321515096374E+00
 -2.4999386931631538E+00 -6.9603768123656886E+00 -1.9062321515096374E+00
 -2.4999386931631538E+00  6.9603768123656886E+00 -1.9062321515096374E+00
  2.4999386931631538E+00  6.9603768123656886E+00  1.9062321515096374E+00
 -2.9999264317957843E+00 -6.9603768123656886E+00  9.5426460860081819E-01
  2.9999264317957843E+00 -6.9603768123656886E+00 -9.5426460860081819E-01
  2.9999264317957843E+00  6.9603768123656886E+00 -9.5426460860081819E-01
 -2.9999264317957843E+00  6.9603768123656886E+00  9.5426460860081819E-01
  0.0000000000000000E+00 -7.4957904133168958E+00 -1.4735196320056287E+00
  0.0000000000000000E+00  7.4957904133168958E+00  1.4735196320056287E+00
  0.0000000000000000E+00  7.4957904133168958E+00 -1.4735196320056287E+00
  0.0000000000000000E+00 -7.4957904133168958E+00  1.4735196320056287E+00
  4.9998773863263074E-01 -7.4957904133168958E+00 -1.3869771281048271E+00
  4.9998773863263074E-01  7.4957904133168958E+00 -1.3869771281048271E+00
 -4.9998773863263074E-01  7.4957904133168958E+00  1.3869771281048271E+00
 -4.9998773863263074E-01 -7.4957904133168958E+00  1.3869771281048271E+00
 -4.9998773863263075E+00  0.0000000000000000E+00 -5.7771571456934465E+00
  4.9998773863263075E+00  0.0000000000000000E+00  5.7771571456934465E+00
 -4.9998773863263074E-01 -1.6062408028536206E+00 -7.4541406639289454E+00
 -4.9998773863263074E-01  1.6062408028536206E+00 -7.4541406639289454E+00
  4.9998773863263074E-01  1.6062408028536206E+00  7.4541406639289454E+00
  4.9998773863263074E-01 -1.6062408028536206E+00  7.4541406639289454E+00
 -6.9998283408568307E+00 -2.1416544038048273E+00 -2.1939414759483107E+00
  6.9998283408568307E+00  2.1416544038048273E+00  2.1939414759483107E+00
  6.9998283408568307E+00 -2.1416544038048273E+00  2.1939414759483107E+00
 -6.9998283408568307E+00  2.1416544038048273E+00 -2.1939414759483107E+00
 -5.9998528635915687E+00  3.7478952066584479E+00  2.8908756385387222E+00
  5.9998528635915687E+00 -3.7478952066584479E+00 -2.8908756385387222E+00
  5.9998528635915687E+00  3.7478952066584479E+00 -2.8908756385387222E+00
 -5.9998528635915687E+00 -3.7478952066584479E+00  2.8908756385387222E+00
  5.9998528635915687E+00 -4.2833088076096546E+00  2.0208564681467069E+00
 -5.9998528635915687E+00 -4.2833088076096546E+00 -2.0208564681467069E+00
  5.9998528635915687E+00  4.2833088076096546E+00  2.0208564681467069E+00
 -5.9998528635915687E+00  4.2833088076096546E+00 -2.0208564681467069E+00
 -4.4998896476936769E+00  0.0000000000000000E+00 -6.1817878524611878E+00
  4.4998896476936769E+00  0.0000000000000000E+00  6.1817878524611878E+00
 -1.4999632158978922E+00 -4.2833088076096546E+00 -6.1537060397249199E+00
  1.4999632158978922E+00 -4.2833088076096546E+00  6.1537060397249199E+00
 -1.4999632158978922E+00  4.2833088076096546E+00 -6.1537060397249199E+00
  1.4999632158978922E+00  4.2833088076096546E+00  6.1537060397249199E+00
  2.9999264317957843E+00  6.9603768123656886E+00  1.0104282340733535E+00
 -2.9999264317957843E+00 -6.9603768123656886E+00 -1.0104282340733535E+00
  2.9999264317957843E+00 -6.9603768123656886E+00  1.0104282340733535E+00
 -2.9999264317957843E+00  6.9603768123656886E+00 -1.0104282340733535E+00
  2.4999386931631538E+00  5.3541360095120680E+00  4.8532714155208954E+00
 -2.4999386931631538E+00  5.3541360095120680E+00 -4.8532714155208954E+00
  2.4999386931631538E+00 -5.3541360095120680E+00  4.8532714155208954E+00
 -2.4999386931631538E+00 -5.3541360095120680E+00 -4.8532714155208954E+00
  2.9999264317957843E+00  1.6062408028536206E+00 -6.8483431366233329E+00
 -2.9999264317957843E+00 -1.6062408028536206E+00  6.8483431366233329E+00
 -2.9999264317957843E+00  1.6062408028536206E+00  6.8483431366233329E+00
  2.9999264317957843E+00 -1.6062408028536206E+00 -6.8483431366233329E+00
 -3.4999141704284153E+00  4.8187224085608618E+00  4.7971077900483596E+00
 -3.4999141704284153E+00 -4.8187224085608618E+00  4.7971077900483596E+00
  3.4999141704284153E+00  4.8187224085608618E+00 -4.7971077900483596E+00
  3.4999141704284153E+00 -4.8187224085608618E+00 -4.7971077900483596E+00
  1.4999632158978922E+00  7.4957904133168958E+00 -2.3154569896613764E-01
  1.4999632158978922E+00 -7.4957904133168958E+00 -2.3154569896613764E-01
 -1.4999632158978922E+00  7.4957904133168958E+00  2.3154569896613764E-01
 -1.4999632158978922E+00 -7.4957904133168958E+00  2.3154569896613764E-01
  1.4999632158978922E+00 -7.4957904133168958E+00  2.5962751170240528E-01
  1.4999632158978922E+00  7.4957904133168958E+00  2.5962751170240528E-01
 -1.4999632158978922E+00  7.4957904133168958E+00 -2.5962751170240528E-01
 -1.4999632158978922E+00 -7.4957904133168958E+00 -2.5962751170240528E-01
  9.9997547726526148E-01  7.4957904133168958E+00  1.1554314291386893E+00
  9.9997547726526148E-01 -7.4957904133168958E+00  1.1554314291386893E+00
 -9.9997547726526148E-01 -7.4957904133168958E+00 -1.1554314291386893E+00
 -9.9997547726526148E-01  7.4957904133168958E+00 -1.1554314291386893E+00
  5.9998528635915687E+00  3.2124816057072412E+00  3.4943761001523357E+00
 -5.9998528635915687E+00 -3.2124816057072412E+00 -3.4943761001523357E+00
  5.9998528635915687E+00 -3.2124816057072412E+00  3.4943761001523357E+00
 -5.9998528635915687E+00  3.2124816057072412E+00 -3.4943761001523357E+00
  6.9998283408568307E+00 -2.1416544038048273E+00 -2.2266174200685755E+00
 -6.9998283408568307E+00 -2.1416544038048273E+00  2.2266174200685755E+00
  6.9998283408568307E+00  2.1416544038048273E+00 -2.2266174200685755E+00
 -6.9998283408568307E+00  2.1416544038048273E+00  2.2266174200685755E+00
 -3.4999141704284153E+00 -4.2833088076096546E+00  5.2882810007169025E+00
 -3.4999141704284153E+00  4.2833088076096546E+00  5.2882810007169025E+00
  3.4999141704284153E+00  4.2833088076096546E+00 -5.2882810007169025E+00
  3.4999141704284153E+00 -4.2833088076096546E+00 -5.2882810007169025E+00
 -3.9999019090610459E+00 -5.3541360095120680E+00  3.7282188648104722E+00
  3.9999019090610459E+00  5.3541360095120680E+00 -3.7282188648104722E+00
 -3.9999019090610459E+00  5.3541360095120680E+00  3.7282188648104722E+00
  3.9999019090610459E+00 -5.3541360095120680E+00 -3.7282188648104722E+00
  4.4998896476936769E+00  1.0708272019024137E+00 -6.0975424142523851E+00
 -4.4998896476936769E+00 -1.0708272019024137E+00  6.0975424142523851E+00
 -4.4998896476936769E+00  1.0708272019024137E+00  6.0975424142523851E+00
  4.4998896476936769E+00 -1.0708272019024137E+00 -6.0975424142523851E+00
 -1.4999632158978922E+00 -5.8895496104632752E+00  4.6521045949830242E+00
  1.4999632158978922E+00 -5.8895496104632752E+00 -4.6521045949830242E+00
  1.4999632158978922E+00  5.8895496104632752E+00 -4.6521045949830242E+00
 -1.4999632158978922E+00  5.8895496104632752E+00  4.6521045949830242E+00
  5.9998528635915687E+00 -1.6062408028536206E+00  4.4767225214894211E+00
  5.9998528635915687E+00  1.6062408028536206E+00  4.4767225214894211E+00
 -5.9998528635915687E+00  1.6062408028536206E+00 -4.4767225214894211E+00
 -5.9998528635915687E+00 -1.6062408028536206E+00 -4.4767225214894211E+00
 -2.4999386931631538E+00  4.2833088076096546E+00 -5.8356178368579812E+00
 -2.4999386931631538E+00 -4.2833088076096546E+00 -5.8356178368579812E+00
  2.4999386931631538E+00  4.2833088076096546E+00  5.8356178368579812E+00
  2.4999386931631538E+00 -4.2833088076096546E+00  5.8356178368579812E+00
  4.9998773863263075E+00 -5.3541360095120683E-01  5.7771571456934465E+00
 -4.9998773863263075E+00  5.3541360095120683E-01 -5.7771571456934465E+00
  4.9998773863263075E+00  5.3541360095120683E-01  5.7771571456934465E+00
 -4.9998773863263075E+00 -5.3541360095120683E-01 -5.7771571456934465E+00
 -5.4998651249589381E+00  2.1416544038048273E+00 -4.8813532282571623E+00
  5.4998651249589381E+00 -2.1416544038048273E+00  4.8813532282571623E+00
 -5.4998651249589381E+00 -2.1416544038048273E+00 -4.8813532282571623E+00
  5.4998651249589381E+00  2.1416544038048273E+00  4.8813532282571623E+00
 -3.4999141704284153E+00  3.2124816057072412E+00 -6.0087028446595845E+00
 -3.4999141704284153E+00 -3.2124816057072412E+00 -6.0087028446595845E+00
  3.4999141704284153E+00  3.2124816057072412E+00  6.0087028446595845E+00
  3.4999141704284153E+00 -3.2124816057072412E+00  6.0087028446595845E+00
 -3.9999019090610459E+00  6.4249632114144823E+00 -1.1835132418749570E+00
  3.9999019090610459E+00  6.4249632114144823E+00  1.1835132418749570E+00
 -3.9999019090610459E+00 -6.4249632114144823E+00 -1.1835132418749570E+00
  3.9999019090610459E+00 -6.4249632114144823E+00  1.1835132418749570E+00
 -3.9999019090610459E+00 -3.2124816057072412E+00  5.6929117074846438E+00
  3.9999019090610459E+00 -3.2124816057072412E+00 -5.6929117074846438E+00
  3.9999019090610459E+00  3.2124816057072412E+00 -5.6929117074846438E+00
 -3.9999019090610459E+00  3.2124816057072412E+00  5.6929117074846438E+00
  7.4998160794894613E+00  1.0708272019024137E+00 -1.1577284948306881E+00
 -7.4998160794894613E+00 -1.0708272019024137E+00  1.1577284948306881E+00
  7.4998160794894613E+00 -1.0708272019024137E+00 -1.1577284948306881E+00
 -7.4998160794894613E+00  1.0708272019024137E+00  1.1577284948306881E+00
 -3.4999141704284153E+00  2.6770680047560340E+00  6.2706274220539884E+00
  3.4999141704284153E+00  2.6770680047560340E+00 -6.2706274220539884E+00
  3.4999141704284153E+00 -2.6770680047560340E+00 -6.2706274220539884E+00
 -3.4999141704284153E+00 -2.6770680047560340E+00  6.2706274220539884E+00
  1.9999509545305230E+00  1.6062408028536206E+00  7.2225949649628074E+00
 -1.9999509545305230E+00 -1.6062408028536206E+00 -7.2225949649628074E+00
  1.9999509545305230E+00 -1.6062408028536206E+00  7.2225949649628074E+00
 -1.9999509545305230E+00  1.6062408028536206E+00 -7.2225949649628074E+00
  4.4998896476936769E+00 -5.3541360095120683E-01  6.1817878524611878E+00
  4.4998896476936769E+00  5.3541360095120683E-01  6.1817878524611878E+00
 -4.4998896476936769E+00 -5.3541360095120683E-01 -6.1817878524611878E+00
 -4.4998896476936769E+00  5.3541360095120683E-01 -6.1817878524611878E+00
 -6.9998283408568307E+00  1.6062408028536206E+00 -2.6851146866168536E+00
  6.9998283408568307E+00  1.6062408028536206E+00  2.6851146866168536E+00
 -6.9998283408568307E+00 -1.6062408028536206E+00 -2.6851146866168536E+00
  6.9998283408568307E+00 -1.6062408028536206E+00  2.6851146866168536E+00
  2.4999386931631538E+00  6.9603768123656886E+00 -2.0231535338387059E+00
  2.4999386931631538E+00 -6.9603768123656886E+00 -2.0231535338387059E+00
 -2.4999386931631538E+00  6.9603768123656886E+00  2.0231535338387059E+00
 -2.4999386931631538E+00 -6.9603768123656886E+00  2.0231535338387059E+00
 -2.9999264317957843E+00 -6.4249632114144823E+00  2.9189574512749896E+00
  2.9999264317957843E+00  6.4249632114144823E+00 -2.9189574512749896E+00
 -2.9999264317957843E+00  6.4249632114144823E+00  2.9189574512749896E+00
  2.9999264317957843E+00 -6.4249632114144823E+00 -2.9189574512749896E+00
  0.0000000000000000E+00  5.8895496104632752E+00  4.9117321066854291E+00
